m8:[6, 4, 11, 13, 7, 14, 3, 8, 5, 1, 15, 2, 12, 10, 9]
m9:[9, 15, 5, 1, 3, 4, 11, 6, 13, 14, 2, 8, 10, 12, 7]
m10:[4, 12, 2, 14, 8, 1, 3, 10, 6, 5, 15, 7, 11, 13, 9]
m11:[15, 1, 6, 4, 12, 11, 10, 2, 7, 3, 14, 5, 8, 13, 9]
m12:[14, 5, 15, 8, 3, 10, 11, 1, 2, 6, 9, 13, 4, 12, 7]
m13:[9, 13, 5, 4, 3, 12, 7, 2, 6, 14, 1, 8, 15, 11, 10]
m14:[12, 9, 10, 5, 15, 3, 14, 13, 6, 8, 7, 4, 2, 11, 1]
m15:[12, 10, 11, 5, 9, 15, 8, 2, 3, 6, 4, 1, 14, 13, 7]
15 women's preference list:
w1:[1, 12, 3, 8, 13, 6, 15, 7, 2, 11, 10, 4, 5, 14, 9]
w2:[3, 10, 5, 4, 1, 11, 6, 8, 14, 15, 2, 12, 7, 9, 13]
w3:[4, 11, 14, 10, 1, 7, 12, 6, 8, 15, 13, 2, 5, 3, 9]
w4:[5, 8, 10, 7, 14, 9, 11, 2, 6, 15, 4, 1, 13, 12, 3]
w5:[10, 6, 4, 12, 11, 9, 3, 14, 7, 13, 15, 8, 1, 2, 5]
w6:[2, 13, 3, 9, 14, 6, 15, 1, 11, 4, 8, 10, 5, 7, 12]
w7:[9, 15, 2, 1, 11, 7, 3, 5, 14, 6, 12, 10, 4, 8, 13]
w8:[4, 8, 2, 7, 14, 9, 12, 13, 5, 11, 15, 6, 1, 3, 10]
w9:[5, 11, 8, 3, 2, 12, 15, 7, 13, 6, 4, 14, 1, 10, 9]
w10:[8, 6, 11, 5, 2, 12, 1, 13, 15, 3, 7, 10, 9, 4, 14]
w11:[9, 13, 5, 2, 4, 10, 6, 15, 12, 14, 3, 7, 1, 8, 11]
w12:[4, 5, 11, 6, 13, 14, 2, 8, 9, 1, 7, 15, 10, 12, 3]
w13:[10, 3, 8, 15, 13, 9, 7, 2, 5, 6, 4, 11, 14, 12, 1]
w14:[10, 11, 13, 1, 8, 15, 14, 5, 4, 6, 9, 3, 12, 7, 2]
w15:[10, 13, 9, 7, 6, 15, 3, 8, 5, 11, 14, 12, 1, 4, 2]

* Set 11 ***** |M|=|W|=15
15 men's preference list:
m1:[11, 14, 4, 13, 6, 3, 5, 8, 1, 12, 10, 15, 2, 9, 7]
m2:[7, 5, 6, 8, 10, 3, 14, 9, 4, 11, 2, 12, 15, 13, 1]
m3:[8, 5, 1, 14, 9, 15, 4, 7, 12, 11, 6, 3, 2, 13, 10]
m4:[12, 2, 14, 8, 9, 15, 3, 5, 1, 7, 6, 10, 4, 11, 13]
m5:[15, 11, 10, 8, 7, 2, 1, 13, 14, 5, 6, 9, 4, 12, 3]
m6:[13, 15, 2, 8, 7, 14, 9, 4, 5, 11, 12, 10, 3, 6, 1]
m7:[2, 5, 1, 6, 8, 14, 10, 15, 3, 11, 9, 12, 4, 7, 13]
m8:[3, 1, 2, 13, 9, 7, 15, 5, 4, 11, 6, 8, 14, 10, 12]
m9:[5, 6, 7, 11, 2, 1, 13, 14, 8, 4, 10, 12, 3, 9, 15]
m10:[3, 6, 12, 15, 11, 5, 4, 7, 2, 1, 9, 10, 14, 13, 8]
m11:[10, 15, 1, 9, 8, 2, 13, 6, 4, 14, 12, 5, 3, 11, 7]
m12:[13, 12, 10, 6, 5, 14, 1, 8, 3, 9, 2, 15, 11, 7, 4]
m13:[11, 1, 5, 3, 15, 2, 7, 4, 9, 8, 10, 12, 13, 6, 14]
m14:[3, 1, 12, 9, 15, 2, 4, 13, 11, 8, 14, 5, 6, 10, 7]
m15:[14, 11, 2, 4, 7, 3, 5, 6, 1, 9, 12, 15, 8, 13, 10]
15 women's preference list:
w1:[13, 15, 2, 7, 10, 5, 11, 12, 9, 1, 3, 14, 6, 4, 8]
w2:[15, 9, 14, 11, 2, 10, 8, 13, 5, 4, 6, 1, 12, 7, 3]
w3:[8, 4, 6, 13, 3, 1, 15, 7, 2, 14, 9, 10, 12, 5, 11]
w4:[10, 7, 1, 9, 13, 2, 3, 14, 4, 8, 12, 5, 6, 15, 11]
w5:[11, 7, 4, 12, 9, 3, 8, 6, 2, 10, 1, 15, 13, 5, 14]
w6:[14, 12, 11, 7, 3, 15, 1, 13, 8, 5, 6, 4, 2, 10, 9]
w7:[11, 9, 10, 1, 5, 15, 7, 13, 14, 4, 2, 6, 8, 12, 3]
w8:[14, 2, 10, 5, 11, 3, 6, 1, 13, 8, 12, 9, 4, 15, 7]
w9:[12, 11, 3, 15, 10, 13, 8, 4, 14, 7, 5, 9, 1, 6, 2]
w10:[2, 4, 14, 7, 9, 10, 12, 8, 5, 13, 15, 6, 1, 11, 3]
w11:[3, 5, 9, 4, 8, 15, 6, 7, 12, 10, 2, 14, 13, 1, 11]
w12:[5, 15, 7, 3, 13, 10, 6, 12, 8, 14, 1, 4, 11, 9, 2]
w13:[7, 6, 13, 12, 5, 14, 2, 15, 1, 9, 4, 3, 10, 8, 11]
w14:[12, 8, 2, 5, 13, 7, 9, 14, 4, 6, 1, 15, 10, 3, 11]
w15:[6, 8, 14, 7, 12, 10, 13, 4, 5, 3, 11, 15, 2, 1, 9]

* Set 12 ***** |M|=|W|=15
15 men's preference list:
m1:[6, 5, 11, 12, 10, 15, 3, 14, 1, 4, 8, 9, 13, 7, 2]
m2:[15, 6, 7, 5, 12, 13, 8, 2, 14, 9, 11, 3, 10, 4, 1]
m3:[8, 9, 7, 6, 4, 13, 2, 3, 14, 15, 10, 1, 5, 11, 12]
m4:[14, 8, 1, 2, 11, 6, 5, 3, 7, 9, 4, 10, 15, 13, 12]
m5:[12, 15, 6, 11, 13, 9, 10, 3, 7, 8, 2, 4, 14, 1, 5]
m6:[12, 1, 6, 9, 3, 8, 15, 14, 11, 5, 7, 2, 4, 10, 13]
m7:[3, 6, 11, 2, 13, 5, 12, 10, 4, 9, 15, 14, 7, 1, 8]
m8:[14, 1, 12, 15, 2, 6, 11, 7, 4, 8, 3, 5, 13, 9, 10]
m9:[8, 9, 6, 10, 5, 3, 7, 4, 15, 13, 11, 12, 1, 2, 14]
m10:[5, 12, 8, 9, 15, 6, 2, 7, 1, 11, 14, 3, 13, 10, 4]
m11:[10, 2, 8, 13, 5, 11, 12, 1, 15, 14, 9, 6, 7, 4, 3]
m12:[13, 5, 3, 9, 8, 4, 1, 7, 14, 12, 6, 15, 2, 10, 11]
m13:[2, 15, 8, 4, 14, 11, 1, 5, 3, 7, 9, 6, 12, 13, 10]
m14:[9, 8, 7, 11, 13, 4, 15, 12, 6, 1, 5, 10, 14, 2, 3]
m15:[10, 4, 14, 2, 9, 1, 5, 15, 8, 6, 11, 13, 3, 7, 12]
15 women's preference list:
w1:[2, 14, 11, 10, 15, 9, 1, 8, 5, 6, 4, 12, 3, 7, 13]
w2:[10, 6, 11, 7, 13, 2, 15, 14, 5, 4, 1, 9, 8, 3, 12]
w3:[6, 12, 2, 14, 15, 11, 7, 8, 9, 13, 4, 5, 3, 1, 10]
w4:[13, 1, 12, 2, 3, 9, 14, 6, 5, 7, 8, 15, 10, 11, 4]
w5:[12, 15, 11, 2, 6, 3, 5, 10, 14, 7, 9, 8, 1, 4, 13]
w6:[2, 14, 5, 6, 1, 10, 8, 9, 3, 7, 15, 13, 11, 12, 4]
w7:[9, 3, 12, 13, 14, 7, 15, 4, 10, 5, 2, 6, 8, 11, 1]
w8:[6, 9, 7, 4, 13, 12, 5, 8, 2, 14, 1, 15, 11, 3, 10]
w9:[15, 5, 4, 11, 1, 3, 10, 6, 2, 14, 13, 8, 9, 12, 7]
w10:[2, 9, 8, 5, 15, 13, 1, 6, 7, 14, 10, 12, 11, 3, 4]
w11:[14, 9, 3, 10, 15, 7, 8, 1, 11, 5, 4, 13, 2, 6, 12]
w12:[1, 10, 4, 6, 2, 13, 14, 3, 12, 9, 15, 5, 8, 7, 11]
w13:[9, 8, 14, 11, 15, 6, 12, 5, 10, 2, 7, 13, 1, 4, 3]
w14:[11, 8, 13, 7, 15, 3, 9, 2, 10, 12, 4, 5, 1, 6, 14]
w15:[13, 2, 14, 11, 8, 5, 10, 15, 6, 12, 9, 3, 7, 4, 1]

* Set 13 ***** |M|=|W|=15
15 men's preference list:
m1:[5, 10, 2, 7, 8, 9, 13, 14, 4, 15, 12, 11, 1, 3, 6]
m2:[2, 3, 8, 9, 5, 10, 6, 4, 14, 11, 15, 12, 13, 1, 7]
m3:[11, 2, 14, 4, 10, 8, 12, 15, 6, 5, 9, 1, 3, 7, 13]
m4:[12, 3, 6, 13, 11, 1, 14, 8, 2, 10, 9, 4, 5, 15, 7]
m5:[15, 14, 8, 5, 1, 2, 6, 13, 10, 3, 4, 11, 12, 9, 7]
m6:[14, 1, 10, 15, 4, 6, 13, 12, 7, 8, 9, 3, 5, 11, 2]
m7:[3, 12, 10, 9, 2, 15, 11, 7, 14, 6, 5, 1, 4, 13, 8]
m8:[5, 4, 8, 6, 10, 2, 11, 9, 14, 1, 12, 7, 3, 13, 15]
m9:[7, 2, 6, 11, 5, 1, 14, 15, 10, 4, 12, 13, 9, 8, 3]
m10:[11, 3, 6, 7, 14, 5, 13, 4, 9, 1, 10, 8, 12, 2, 15]
m11:[15, 6, 2, 11, 1, 14, 12, 4, 8, 5, 13, 10, 3, 9, 7]
m12:[13, 12, 2, 6, 9, 5, 14, 10, 11, 4, 15, 8, 7, 1, 3]
m13:[11, 6, 14, 4, 12, 13, 1, 15, 2, 9, 10, 3, 5, 8, 7]
m14:[10, 4, 11, 7, 13, 14, 12, 2, 9, 8, 5, 1, 3, 6, 15]
m15:[8, 9, 3, 4, 11, 5, 12, 2, 1, 13, 6, 15, 14, 7, 10]
15 women's preference list:
w1:[9, 5, 1, 2, 10, 7, 8, 4, 3, 13, 14, 12, 15, 11, 6]
w2:[15, 7, 12, 6, 11, 8, 14, 4, 13, 2, 10, 3, 9, 1, 5]
w3:[13, 3, 11, 8, 14, 15, 6, 7, 1, 4, 9, 12, 2, 10, 5]
w4:[14, 3, 5, 1, 10, 9, 7, 13, 4, 11, 8, 15, 12, 2, 6]
w5:[13, 4, 10, 7, 12, 8, 3, 15, 6, 11, 5, 1, 9, 14, 2]
w6:[14, 7, 11, 4, 8, 6, 13, 1, 12, 3, 9, 15, 2, 10, 5]
w7:[10, 15, 12, 2, 11, 8, 6, 5, 3, 1, 4, 9, 7, 13, 14]
w8:[3, 4, 15, 2, 10, 13, 6, 11, 14, 12, 1, 8, 5, 7, 9]
w9:[6, 15, 4, 13, 3, 1, 5, 12, 2, 8, 10, 9, 14, 11, 7]
w10:[13, 15, 2, 14, 5, 4, 6, 10, 3, 1, 7, 12, 8, 9, 11]
w11:[10, 13, 15, 4, 6, 1, 5, 14, 12, 9, 11, 3, 8, 7, 2]
w12:[7, 11, 2, 13, 1, 10, 6, 14, 15, 9, 3, 8, 12, 4, 5]
w13:[1, 3, 6, 15, 11, 5, 14, 4, 8, 9, 13, 7, 10, 2, 12]
w14:[7, 1, 14, 6, 13, 12, 8, 15, 10, 11, 3, 4, 2, 5, 9]
w15:[6, 13, 5, 8, 12, 15, 4, 11, 14, 7, 10, 1, 9, 2, 3]

* Set 14 ***** |M|=|W|=15
15 men's preference list:
m1:[5, 1, 4, 15, 9, 12, 2, 3, 6, 13, 11, 8, 14, 7, 10]
m2:[1, 3, 13, 4, 14, 11, 7, 5, 6, 2, 12, 10, 9, 8, 15]
m3:[13, 10, 12, 3, 11, 8, 15, 14, 5, 9, 1, 7, 4, 2, 6]
m4:[12, 9, 3, 1, 14, 4, 11, 10, 5, 8, 13, 6, 15, 2, 7]
m5:[2, 6, 10, 7, 3, 5, 14, 8, 15, 12, 9, 1, 4, 11, 13]
m6:[13, 8, 5, 12, 1, 7, 2, 4, 10, 3, 11, 14, 6, 15, 9]
m7:[4, 5, 15, 11, 3, 7, 14, 9, 2, 12, 8, 10, 13, 1, 6]
m8:[3, 7, 1, 10, 11, 2, 8, 13, 6, 5, 4, 14, 15, 9, 12]
m9:[14, 7, 13, 10, 6, 8, 1, 4, 9, 12, 2, 5, 3, 15, 11]
m10:[10, 13, 5, 4, 12, 8, 14, 15, 6, 1, 7, 2, 3, 11, 9]
m11:[1, 15, 14, 10, 13, 11, 4, 6, 12, 8, 2, 3, 9, 5, 7]
m12:[10, 1, 4, 3, 6, 14, 13, 12, 11, 2, 9, 7, 8, 5, 15]
m13:[12, 15, 1, 4, 9, 6, 2, 3, 7, 5, 10, 8, 11, 14, 13]
m14:[9, 7, 3, 14, 6, 15, 4, 13, 10, 12, 11, 2, 1, 5, 8]
m15:[10, 11, 8, 13, 4, 6, 2, 7, 15, 3, 5, 12, 9, 14, 1]
15 women's preference list:
w1:[14, 7, 10, 4, 11, 6, 13, 5, 8, 12, 3, 1, 9, 2, 15]
w2:[1, 11, 13, 12, 8, 9, 2, 10, 14, 5, 4, 3, 7, 15, 6]
w3:[1, 10, 9, 3, 13, 6, 2, 12, 7, 5, 14, 15, 4, 11, 8]
w4:[9, 10, 5, 8, 1, 2, 11, 13, 15, 12, 4, 3, 6, 7, 14]
w5:[1, 8, 5, 4, 2, 13, 15, 6, 9, 14, 10, 11, 7, 12, 3]
w6:[13, 14, 2, 10, 3, 4, 6, 7, 1, 8, 15, 12, 11, 9, 5]
w7:[1, 6, 11, 4, 13, 14, 2, 12, 15, 10, 8, 3, 5, 7, 9]
w8:[1, 8, 3, 14, 11, 6, 10, 9, 2, 13, 7, 15, 5, 4, 12]
w9:[9, 11, 4, 5, 12, 15, 8, 2, 7, 1, 6, 13, 14, 3, 10]
w10:[2, 12, 13, 9, 8, 7, 10, 11, 14, 1, 5, 6, 3, 4, 15]
w11:[13, 5, 1, 2, 9, 3, 10, 4, 7, 6, 8, 15, 12, 14, 11]
w12:[3, 14, 13, 11, 12, 5, 4, 10, 8, 15, 2, 6, 7, 9, 1]
w13:[14, 15, 4, 12, 6, 2, 5, 7, 9, 8, 11, 13, 3, 10, 1]
w14:[9, 12, 11, 7, 15, 8, 3, 2, 10, 1, 4, 6, 13, 14, 5]
w15:[11, 15, 1, 8, 10, 5, 3, 13, 9, 12, 14, 2, 6, 7, 4]

* Set 15 ***** |M|=|W|=15
15 men's preference list:
m1:[9, 8, 6, 12, 7, 13, 5, 11, 4, 15, 14, 10, 1, 3, 2]
m2:[8, 4, 6, 15, 9, 10, 14, 5, 12, 3, 13, 11, 7, 2, 1]
m3:[4, 13, 9, 10, 3, 14, 11, 8, 2, 5, 15, 6, 12, 7, 1]
m4:[12, 13, 6, 8, 9, 11, 10, 15, 2, 14, 3, 1, 7, 4, 5]
m5:[2, 5, 10, 14, 12, 7, 13, 9, 4, 6, 8, 15, 1, 11, 3]
m6:[5, 11, 12, 6, 9, 4, 13, 1, 2, 8, 14, 10, 7, 3, 15]
m7:[12, 15, 7, 14, 3, 2, 11, 8, 1, 13, 4, 9, 10, 6, 5]
m8:[7, 15, 10, 8, 5, 12, 14, 2, 6, 9, 4, 3, 13, 11, 1]
m9:[6, 5, 3, 10, 13, 7, 2, 11, 15, 1, 12, 14, 4, 8, 9]
m10:[2, 5, 8, 9, 3, 13, 10, 12, 14, 15, 6, 1, 7, 11, 4]
m11:[10, 4, 7, 15, 9, 3, 11, 12, 14, 5, 8, 2, 6, 13, 1]
m12:[6, 3, 2, 13, 11, 5, 12, 7, 8, 15, 10, 4, 9, 14, 1]
m13:[5, 11, 12, 2, 1, 8, 15, 3, 6, 9, 4, 14, 7, 13, 10]
m14:[9, 6, 14, 8, 1, 3, 13, 10, 2, 11, 7, 15, 12, 5, 4]
m15:[13, 3, 1, 9, 10, 8, 7, 2, 6, 15, 4, 11, 5, 12, 14]
15 women's preference list:
w1:[13, 15, 4, 3, 9, 2, 1, 10, 14, 8, 5, 7, 6, 12, 11]
w2:[1, 14, 6, 15, 11, 10, 12, 13, 4, 9, 2, 3, 7, 5, 8]
w3:[10, 1, 6, 14, 3, 5, 13, 7, 12, 9, 11, 8, 2, 4, 15]
w4:[2, 3, 14, 6, 5, 8, 9, 12, 7, 1, 10, 4, 13, 11, 15]
w5:[9, 7, 3, 10, 4, 8, 12, 11, 14, 1, 13, 6, 2, 5, 15]
w6:[8, 11, 3, 13, 5, 10, 6, 15, 2, 9, 14, 7, 12, 1, 4]
w7:[2, 7, 11, 3, 10, 6, 5, 12, 15, 1, 9, 8, 14, 4, 13]
w8:[11, 2, 7, 5, 8, 3, 15, 1, 13, 6, 9, 14, 10, 12, 4]
w9:[10, 13, 3, 1, 5, 7, 2, 9, 6, 14, 12, 15, 11, 8, 4]
w10:[8, 13, 5, 10, 12, 11, 14, 9, 6, 15, 7, 2, 1, 3, 4]
w11:[7, 13, 10, 12, 1, 3, 14, 15, 4, 8, 2, 5, 9, 6, 11]
w12:[11, 13, 12, 14, 5, 7, 4, 10, 9, 2, 1, 6, 8, 3, 15]
w13:[11, 14, 8, 9, 12, 4, 15, 10, 2, 13, 7, 6, 5, 1, 3]
w14:[5, 2, 13, 15, 12, 3, 1, 4, 7, 10, 6, 14, 11, 9, 8]
w15:[6, 15, 2, 5, 7, 13, 1, 11, 3, 9, 14, 10, 8, 12, 4]

* Set 16 ***** |M|=|W|=15
15 men's preference list:
m1:[15, 11, 3, 5, 8, 10, 14, 2, 13, 7, 6, 4, 9, 1, 12]
m2:[6, 8, 11, 5, 13, 15, 9, 10, 2, 1, 14, 3, 4, 12, 7]
m3:[6, 3, 15, 5, 10, 7, 8, 9, 4, 14, 13, 2, 11, 1, 12]
m4:[14, 13, 1, 12, 2, 4, 8, 9, 7, 6, 11, 3, 15, 5, 10]
m5:[8, 11, 10, 6, 2, 3, 9, 5, 13, 12, 1, 7, 15, 14, 4]
m6:[2, 5, 1, 13, 9, 8, 15, 7, 10, 6, 12, 14, 3, 11, 4]
m7:[10, 7, 4, 6, 8, 15, 1, 12, 14, 9, 13, 3, 5, 11, 2]
m8:[8, 10, 7, 5, 2, 6, 11, 13, 14, 4, 9, 12, 3, 15, 1]
m9:[8, 15, 12, 13, 5, 4, 1, 6, 10, 11, 14, 3, 2, 9, 7]
m10:[10, 11, 14, 13, 15, 6, 2, 7, 8, 9, 4, 5, 1, 12, 3]
m11:[9, 4, 8, 12, 7, 3, 13, 6, 1, 2, 10, 5, 14, 11, 15]
m12:[12, 7, 15, 6, 1, 3, 14, 8, 13, 9, 4, 2, 5, 11, 10]
m13:[13, 12, 3, 2, 5, 4, 9, 15, 6, 1, 10, 11, 14, 8, 7]
m14:[3, 11, 8, 5, 1, 15, 14, 2, 7, 9, 13, 4, 12, 6, 10]
m15:[14, 2, 10, 7, 13, 11, 9, 15, 8, 3, 1, 12, 4, 6, 5]
15 women's preference list:
w1:[9, 15, 4, 13, 1, 7, 10, 2, 5, 12, 11, 8, 14, 3, 6]
w2:[15, 2, 1, 13, 10, 11, 7, 4, 6, 14, 9, 12, 3, 8, 5]
w3:[12, 6, 1, 13, 2, 14, 7, 5, 10, 4, 15, 9, 11, 3, 8]
w4:[7, 12, 9, 6, 1, 3, 15, 14, 2, 11, 10, 5, 13, 8, 4]
w5:[15, 14, 10, 1, 5, 9, 11, 8, 2, 6, 13, 12, 3, 4, 7]
w6:[2, 8, 15, 11, 9, 7, 6, 1, 10, 5, 13, 3, 12, 14, 4]
w7:[2, 5, 8, 9, 1, 4, 10, 11, 12, 7, 3, 6, 14, 13, 15]
w8:[14, 15, 3, 5, 1, 2, 13, 7, 10, 6, 11, 9, 12, 8, 4]
w9:[12, 14, 4, 1, 6, 3, 9, 8, 15, 11, 5, 10, 13, 2, 7]
w10:[3, 2, 11, 5, 15, 10, 12, 6, 13, 9, 4, 14, 8, 1, 7]
w11:[2, 1, 8, 12, 5, 3, 15, 14, 11, 6, 10, 7, 13, 9, 4]
w12:[3, 12, 7, 15, 11, 14, 2, 10, 4, 9, 8, 5, 6, 13, 1]
w13:[4, 7, 12, 10, 11, 2, 5, 15, 1, 8, 13, 6, 14, 3, 9]
w14:[11, 12, 8, 15, 4, 2, 7, 3, 6, 5, 1, 13, 14, 9, 10]
w15:[6, 3, 13, 2, 9, 14, 1, 5, 10, 4, 12, 7, 8, 11, 15]

* Set 17 ***** |M|=|W|=15
15 men's preference list:
m1:[14, 13, 8, 15, 10, 6, 4, 5, 9, 1, 2, 3, 7, 11, 12]
m2:[3, 4, 6, 1, 10, 8, 2, 14, 13, 12, 9, 15, 5, 11, 7]
m3:[13, 1, 4, 12, 5, 10, 11, 7, 3, 15, 14, 6, 2, 9, 8]
m4:[4, 13, 1, 6, 3, 7, 2, 11, 9, 10, 8, 14, 15, 5, 12]
m5:[10, 8, 11, 14, 4, 5, 13, 3, 6, 7, 1, 15, 9, 12, 2]
m6:[2, 15, 12, 8, 13, 10, 5, 1, 11, 7, 3, 4, 6, 9, 14]
m7:[15, 11, 8, 6, 4, 10, 2, 7, 9, 12, 14, 3, 13, 1, 5]
m8:[6, 3, 11, 8, 14, 1, 4, 9, 2, 13, 5, 10, 12, 15, 7]
m9:[10, 14, 13, 5, 7, 3, 9, 4, 2, 8, 6, 11, 1, 12, 15]
m10:[4, 15, 9, 14, 12, 3, 7, 6, 2, 11, 10, 5, 13, 8, 1]
m11:[3, 1, 8, 2, 11, 7, 10, 5, 13, 12, 6, 15, 14, 4, 9]
m12:[6, 15, 8, 1, 7, 9, 2, 5, 10, 13, 11, 4, 14, 3, 12]
m13:[11, 13, 1, 2, 7, 3, 6, 14, 9, 4, 5, 12, 15, 8, 10]
m14:[9, 6, 8, 3, 14, 7, 1, 15, 10, 2, 13, 11, 12, 4, 5]
m15:[11, 6, 2, 4, 7, 1, 9, 10, 8, 5, 12, 3, 14, 13, 15]
15 women's preference list:
w1:[2, 13, 10, 15, 7, 8, 1, 3, 6, 12, 4, 9, 11, 14, 5]
w2:[5, 10, 3, 8, 4, 11, 6, 15, 14, 1, 2, 7, 12, 9, 13]
w3:[7, 10, 13, 1, 5, 12, 9, 14, 15, 4, 8, 3, 6, 11, 2]
w4:[15, 14, 1, 9, 2, 4, 8, 6, 5, 12, 10, 13, 11, 3, 7]
w5:[8, 7, 10, 9, 13, 4, 15, 12, 6, 14, 3, 1, 11, 5, 2]
w6:[14, 7, 1, 11, 2, 15, 13, 8, 4, 12, 9, 6, 10, 5, 3]
w7:[15, 13, 4, 14, 9, 11, 12, 2, 10, 7, 5, 8, 3, 1, 6]
w8:[15, 13, 5, 10, 9, 11, 3, 14, 12, 1, 6, 2, 8, 7, 4]
w9:[4, 13, 2, 3, 6, 14, 9, 12, 11, 5, 8, 7, 15, 10, 1]
w10:[1, 7, 13, 5, 15, 11, 9, 12, 2, 10, 14, 6, 4, 3, 8]
w11:[6, 14, 1, 8, 13, 7, 11, 5, 4, 15, 3, 2, 9, 12, 10]
w12:[6, 3, 9, 10, 12, 2, 7, 5, 15, 4, 11, 14, 8, 13, 1]
w13:[2, 13, 7, 1, 14, 6, 12, 5, 10, 15, 11, 8, 3, 4, 9]
w14:[5, 9, 15, 3, 4, 8, 11, 2, 7, 12, 13, 10, 6, 14, 1]
w15:[3, 10, 13, 8, 4, 5, 7, 9, 12, 1, 6, 14, 11, 15, 2]

* Set 18 ***** |M|=|W|=15
15 men's preference list:
m1:[14, 8, 9, 13, 4, 11, 1, 3, 6, 15, 5, 7, 12, 2, 10]
m2:[2, 10, 12, 13, 8, 7, 4, 9, 15, 1, 11, 3, 14, 5, 6]
m3:[1, 11, 6, 4, 12, 14, 7, 5, 15, 3, 9, 8, 13, 2, 10]
m4:[1, 12, 4, 11, 14, 8, 9, 5, 13, 7, 2, 10, 3, 6, 15]
m5:[8, 13, 4, 15, 3, 12, 10, 7, 14, 11, 6, 5, 1, 9, 2]
m6:[3, 13, 15, 5, 8, 2, 9, 12, 6, 1, 14, 4, 10, 11, 7]
m7:[13, 8, 2, 11, 9, 12, 7, 10, 3, 14, 5, 6, 1, 15, 4]
m8:[6, 2, 7, 11, 14, 9, 10, 8, 3, 15, 12, 1, 5, 4, 13]
m9:[14, 4, 5, 7, 1, 12, 8, 9, 11, 3, 15, 6, 10, 2, 13]
m10:[13, 3, 6, 2, 5, 4, 12, 7, 8, 15, 9, 14, 10, 1, 11]
m11:[11, 3, 4, 1, 15, 12, 7, 9, 10, 5, 6, 13, 8, 14, 2]
m12:[3, 12, 5, 4, 6, 11, 14, 10, 15, 1, 2, 8, 7, 9, 13]
m13:[15, 14, 9, 11, 8, 10, 12, 5, 6, 7, 3, 13, 4, 1, 2]
m14:[12, 6, 8, 2, 13, 3, 15, 4, 11, 1, 7, 10, 9, 14, 5]
m15:[6, 2, 13, 14, 10, 9, 1, 4, 11, 3, 15, 7, 5, 12, 8]
15 women's preference list:
w1:[3, 1, 5, 4, 13, 11, 7, 15, 2, 10, 9, 14, 6, 8, 12]
w2:[7, 1, 15, 11, 13, 12, 9, 2, 10, 6, 8, 5, 3, 4, 14]
w3:[13, 4, 9, 1, 3, 6, 12, 15, 8, 14, 7, 2, 10, 11, 5]
w4:[6, 5, 11, 9, 2, 14, 8, 4, 13, 12, 3, 7, 10, 15, 1]
w5:[10, 8, 1, 5, 13, 9, 12, 2, 15, 7, 3, 4, 6, 14, 11]
w6:[11, 8, 15, 10, 13, 5, 9, 7, 12, 3, 14, 1, 4, 6, 2]
w7:[9, 3, 4, 8, 10, 12, 11, 14, 7, 2, 13, 15, 1, 6, 5]
w8:[2, 15, 7, 13, 3, 5, 6, 12, 9, 8, 4, 10, 1, 14, 11]
w9:[2, 8, 3, 5, 11, 9, 14, 12, 15, 7, 1, 6, 13, 4, 10]
w10:[4, 11, 2, 10, 6, 7, 14, 5, 9, 13, 1, 12, 15, 8, 3]
w11:[8, 15, 10, 2, 3, 7, 14, 9, 5, 12, 6, 13, 4, 1, 11]
w12:[4, 9, 12, 3, 10, 6, 5, 8, 2, 7, 15, 14, 11, 13, 1]
w13:[11, 7, 9, 6, 4, 15, 2, 10, 3, 1, 5, 13, 8, 14, 12]
w14:[9, 8, 10, 11, 5, 3, 15, 7, 4, 1, 6, 12, 13, 2, 14]
w15:[1, 2, 7, 9, 10, 5, 4, 11, 6, 13, 12, 3, 14, 15, 8]

* Set 19 ***** |M|=|W|=15
15 men's preference list:
m1:[11, 9, 8, 5, 15, 14, 13, 7, 10, 3, 12, 1, 4, 6, 2]
m2:[7, 14, 3, 13, 8, 6, 4, 5, 15, 10, 2, 12, 9, 11, 1]
m3:[14, 12, 4, 5, 9, 8, 15, 10, 11, 2, 3, 13, 7, 1, 6]
m4:[9, 4, 5, 8, 15, 13, 3, 6, 14, 11, 1, 12, 2, 7, 10]
m5:[3, 2, 1, 4, 15, 10, 13, 11, 7, 5, 8, 6, 9, 12, 14]
m6:[13, 14, 15, 10, 4, 7, 1, 5, 3, 6, 12, 2, 11, 9, 8]
m7:[9, 14, 11, 2, 15, 12, 8, 1, 13, 7, 10, 3, 6, 4, 5]
m8:[10, 4, 13, 14, 11, 1, 2, 5, 7, 8, 15, 9, 3, 6, 12]
m9:[4, 13, 2, 1, 15, 11, 5, 8, 3, 6, 7, 10, 9, 14, 12]
m10:[4, 8, 14, 5, 15, 13, 10, 2, 7, 6, 9, 11, 3, 12, 1]
m11:[2, 3, 6, 1, 14, 4, 7, 10, 12, 8, 11, 13, 5, 15, 9]
m12:[14, 1, 9, 10, 11, 2, 15, 6, 12, 7, 5, 3, 13, 8, 4]
m13:[7, 2, 1, 11, 15, 10, 12, 9, 13, 3, 6, 14, 5, 8, 4]
m14:[8, 13, 10, 2, 12, 6, 11, 4, 15, 3, 9, 5, 14, 1, 7]
m15:[13, 9, 11, 8, 10, 5, 12, 14, 3, 7, 1, 6, 15, 2, 4]
15 women's preference list:
