      (104, 226, 14.484)
      (104, 252, 36.555)
      (104, 259, 41.602)
      (104, 313, 24.713)
      (105, 27, 87.875)
      (105, 35,  0.356)
      (105, 40, 88.443)
      (105, 70, 25.429)
      (105, 120, 92.942)
      (105, 125, 99.461)
      (105, 138, 48.752)
      (105, 167, 64.332)
      (105, 271, 70.074)
      (105, 284, 16.662)
      (105, 287, 43.975)
      (105, 308, 23.772)
      (105, 317, 59.678)
      (105, 355, 59.634)
      (106, 35, 78.750)
      (106, 223, 65.294)
      (106, 237, 24.120)
      (106, 331, 79.048)
      (106, 350, 53.401)
      (106, 355,  6.780)
      (106, 382, 63.062)
      (106, 396, 19.032)
      (107, 16, 66.168)
      (107, 90, 95.919)
      (107, 256,  2.671)
      (107, 304, 13.167)
      (107, 305, 62.003)
      (107, 352, 64.441)
      (107, 376, 82.393)
      (107, 395, 19.906)
      (107, 402, 59.093)
      (107, 404, 95.369)
      (108, 70, 14.804)
      (108, 75, 31.679)
      (108, 82, 48.194)
      (108, 98, 94.793)
      (108, 124, 57.251)
      (108, 131,  1.759)
      (108, 144, 59.077)
      (108, 147,  8.787)
      (108, 177, 20.662)
      (108, 209, 38.389)
      (108, 227, 32.116)
      (108, 273, 70.639)
      (108, 299, 14.630)
      (108, 304, 31.637)
      (108, 319, 97.141)
      (108, 323, 95.321)
      (108, 401, 72.880)
      (109, 22, 52.023)
      (109, 36, 52.555)
      (109, 40, 20.272)
      (109, 42, 19.131)
      (109, 78, 40.340)
      (109, 81, 61.321)
      (109, 107, 61.184)
      (109, 134, 27.962)
      (109, 137, 42.301)
      (109, 225, 71.626)
      (109, 252, 10.732)
      (109, 279, 18.621)
      (109, 299, 51.014)
      (109, 318, 14.686)
      (109, 327, 93.985)
      (109, 372, 69.533)
      (110,  3, 39.508)
      (110, 21, 53.019)
      (110, 37, 42.552)
      (110, 46, 14.658)
      (110, 133, 42.437)
      (110, 157,  0.063)
      (110, 161, 30.871)
      (110, 204, 44.096)
      (110, 227,  2.832)
      (110, 339, 43.497)
      (110, 349, 90.287)
      (110, 398, 31.752)
      (111, 28, 77.257)
      (111, 57, 83.244)
      (111, 150, 78.252)
      (111, 284, 52.401)
      (111, 291, 40.454)
      (111, 318, 94.204)
      (111, 396, 51.061)
      (111, 400, 96.629)
      (112, 13, 10.233)
      (112, 27, 59.946)
      (112, 67, 98.550)
      (112, 149, 50.163)
      (112, 170, 69.222)
      (112, 175, 91.121)
      (112, 176, 36.606)
      (112, 224, 44.933)
      (112, 253, 78.926)
      (112, 272, 64.248)
      (112, 326, 25.001)
      (112, 331, 99.409)
      (112, 346, 88.700)
      (112, 352,  5.224)
      (112, 355, 62.125)
      (112, 363, 28.162)
      (112, 404, 47.086)
      (113, 110, 99.692)
      (113, 111, 30.587)
      (113, 135, 88.637)
      (113, 154, 19.959)
      (113, 164, 37.254)
      (113, 167, 97.741)
      (113, 251, 26.449)
      (114, 41, 84.318)
      (114, 61, 45.841)
      (114, 132, 62.878)
      (114, 265, 83.357)
      (114, 288, 40.158)
      (114, 359, 96.615)
      (114, 362, 11.197)
      (114, 384, 52.862)
      (115,  2, 50.141)
      (115, 71,  2.685)
      (115, 107, 14.194)
      (115, 132, 83.435)
      (115, 146, 76.079)
      (115, 256,  6.372)
      (115, 329,  1.559)
      (115, 345, 79.926)
      (116, 52, 54.225)
      (116, 89, 11.232)
      (116, 130, 74.371)
      (116, 191, 68.256)
      (116, 305, 31.467)
      (116, 341, 48.809)
      (116, 404, 92.139)
      (117, 194, 40.812)
      (117, 297,  0.516)
      (117, 366, 76.886)
      (117, 403, 11.891)
      (118, 12, 59.715)
      (118, 49, 54.954)
      (118, 70, 67.538)
      (118, 90, 85.069)
      (118, 164, 49.286)
      (118, 204, 39.278)
      (118, 215, 65.014)
      (118, 221, 83.669)
      (118, 229, 60.021)
      (118, 232, 25.566)
      (118, 257, 90.239)
      (118, 265, 51.410)
      (118, 271, 53.985)
      (118, 331,  6.318)
      (118, 339, 53.219)
      (118, 380, 82.696)
      (119, 30, 37.237)
      (119, 58, 67.653)
      (119, 70, 59.683)
      (119, 82, 20.280)
      (119, 110, 36.588)
      (119, 151, 94.492)
      (119, 158, 66.682)
      (119, 177, 61.128)
      (119, 194, 81.506)
      (119, 259,  3.490)
      (119, 262, 95.062)
      (119, 267, 98.964)
      (119, 318, 50.956)
      (119, 348, 45.865)
      (119, 360,  3.413)
      (119, 365, 59.636)
      (119, 373, 72.386)
      (120, 72, 83.691)
      (120, 145, 21.451)
      (120, 162, 95.241)
      (120, 185, 16.875)
      (120, 191, 17.695)
      (120, 247, 16.483)
      (120, 277, 73.303)
      (120, 332,  8.010)
      (120, 379, 65.539)
      (120, 388, 87.564)
      (121, 10, 95.391)
      (121, 98, 77.861)
      (121, 138, 74.898)
      (121, 147, 16.134)
      (121, 157, 26.289)
      (121, 159, 10.801)
      (121, 171, 85.758)
      (121, 211, 45.654)
      (121, 237, 95.822)
      (121, 238, 36.632)
      (121, 337, 79.002)
      (121, 392, 18.938)
      (122, 62, 69.754)
      (122, 129, 10.371)
      (122, 152, 17.641)
      (122, 162, 68.794)
      (122, 279, 18.677)
      (122, 311, 65.288)
      (122, 335, 59.358)
      (122, 385, 22.805)
      (123, 60, 54.413)
      (123, 98, 80.963)
      (123, 161,  7.693)
      (123, 178, 14.424)
      (123, 219, 38.691)
      (123, 235, 47.024)
      (123, 342, 76.495)
      (123, 380, 57.092)
      (123, 391, 96.363)
      (123, 393, 41.423)
      (124,  1, 32.223)
      (124,  8,  0.003)
      (124, 29, 21.733)
      (124, 36, 16.865)
      (124, 44, 66.139)
      (124, 97, 86.405)
      (124, 100, 60.844)
      (124, 160, 31.332)
      (124, 169, 49.483)
      (124, 301,  9.425)
      (124, 304, 60.876)
      (124, 355, 56.389)
      (124, 361, 80.943)
      (125, 30,  9.424)
      (125, 74, 20.699)
      (125, 84, 10.000)
      (125, 102, 57.718)
      (125, 165, 86.546)
      (125, 267, 61.796)
      (125, 280, 50.032)
      (125, 288, 48.968)
      (125, 306, 10.880)
      (125, 348, 91.725)
      (125, 387, 16.968)
      (125, 401, 33.129)
      (126,  1, 64.780)
      (126, 33, 44.931)
      (126, 97, 97.425)
      (126, 106, 76.719)
      (126, 162, 15.609)
      (126, 176, 50.422)
      (126, 213, 44.379)
      (126, 217, 15.353)
      (126, 225, 80.676)
      (126, 234,  0.034)
      (126, 239, 33.863)
      (126, 289, 25.972)
      (126, 336, 37.497)
      (126, 378, 96.757)
      (126, 399, 10.960)
      (127, 11, 42.131)
      (127, 115, 58.568)
      (127, 159, 72.267)
      (127, 184, 61.562)
      (127, 196, 19.169)
      (127, 224, 80.974)
      (127, 229,  0.820)
      (127, 254, 98.094)
      (127, 370, 27.034)
      (127, 382, 34.213)
      (127, 402, 27.779)
      (128, 14, 94.123)
      (128, 26, 67.184)
      (128, 38, 45.537)
      (128, 89,  2.162)
      (128, 117, 58.424)
      (128, 139, 70.245)
      (128, 264, 54.621)
      (128, 294, 60.655)
      (128, 380,  1.370)
      (128, 391, 62.549)
      (128, 394, 60.007)
      (129,  0, 77.664)
      (129,  9, 92.017)
      (129, 174, 24.207)
      (129, 259, 59.937)
      (129, 309, 17.397)
      (129, 336, 37.560)
      (129, 393,  4.117)
      (130, 45, 18.927)
      (130, 49, 79.921)
      (130, 131, 97.637)
      (130, 162, 34.090)
      (130, 189, 44.846)
      (130, 192, 87.470)
      (130, 227, 36.031)
      (130, 249, 37.276)
      (130, 267, 39.147)
      (130, 296, 79.978)
      (131, 27, 18.639)
      (131, 55, 56.718)
      (131, 116,  5.838)
      (131, 147, 18.485)
      (131, 148, 77.470)
      (131, 198, 77.127)
      (132, 13, 67.572)
      (132, 64,  4.131)
      (132, 92,  4.273)
      (132, 171,  7.189)
      (132, 375, 55.716)
      (133, 38, 90.592)
      (133, 69, 70.851)
      (133, 233, 95.886)
      (133, 255, 70.919)
      (133, 264, 53.166)
      (133, 308, 64.258)
      (133, 391, 57.166)
      (134, 38, 80.709)
      (134, 68, 73.618)
      (134, 111, 15.195)
      (134, 119, 24.568)
      (134, 141, 96.776)
      (134, 171, 39.987)
      (134, 225, 26.948)
      (134, 259, 97.330)
      (134, 304, 25.864)
      (134, 383, 61.492)
      (134, 388, 77.590)
      (135,  2, 97.068)
      (135, 78, 37.778)
      (135, 139,  7.848)
      (135, 150, 58.834)
      (135, 199, 56.257)
      (135, 310, 90.765)
      (135, 363, 85.923)
      (136, 49, 84.853)
      (136, 111, 78.108)
      (136, 184, 40.560)
      (136, 194, 22.874)
      (136, 221, 34.029)
      (136, 226,  9.805)
      (136, 258, 75.799)
      (136, 293, 64.533)
      (136, 359, 40.733)
      (136, 380,  1.719)
      (136, 395, 72.019)
      (136, 396, 75.458)
      (137, 23, 28.796)
      (137, 117, 19.982)
      (137, 127, 12.516)
      (137, 130, 64.621)
      (137, 159, 50.361)
      (137, 167, 28.428)
      (137, 172,  8.934)
      (137, 226, 96.705)
      (137, 268, 46.733)
      (137, 282, 19.282)
      (137, 288, 89.989)
      (137, 375, 76.174)
      (137, 377, 22.390)
      (137, 402, 53.610)
      (138, 27, 64.972)
      (138, 30, 78.907)
      (138, 157, 50.476)
      (138, 164, 47.201)
      (138, 184, 60.870)
      (138, 288, 10.139)
      (138, 297, 50.105)
      (138, 309, 16.589)
      (138, 362, 24.345)
      (138, 400, 78.784)
      (139,  7, 58.615)
      (139,  9, 31.027)
      (139, 73, 14.759)
      (139, 77, 87.675)
      (139, 143,  2.329)
      (139, 204, 74.275)
      (139, 216, 89.068)
      (139, 231, 86.793)
      (139, 236, 71.784)
      (139, 245, 26.462)
      (140, 32, 37.043)
      (140, 107, 70.472)
      (140, 133, 88.190)
      (140, 177, 24.459)
      (140, 191, 71.692)
      (140, 263, 40.954)
      (140, 320,  2.538)
      (140, 351, 51.220)
      (140, 378, 54.048)
      (141, 10, 63.050)
      (141, 29, 97.547)
      (141, 71, 83.504)
      (141, 90, 54.749)
      (141, 104, 67.881)
      (141, 116, 82.631)
      (141, 118, 76.607)
      (141, 126, 56.623)
      (141, 295, 44.651)
      (141, 296, 82.020)
      (141, 297, 14.015)
      (141, 323, 83.899)
      (141, 330, 62.146)
      (141, 375, 34.423)
      (141, 391, 75.241)
      (142, 14, 49.787)
      (142, 66, 73.183)
      (142, 107, 37.708)
      (142, 172, 28.792)
      (142, 174, 32.226)
      (142, 236, 92.675)
      (142, 247, 70.264)
      (142, 263,  8.935)
      (142, 286, 19.514)
      (142, 287, 14.138)
      (142, 318, 58.384)
      (142, 351, 32.942)
      (142, 371, 89.553)
      (143, 11, 29.953)
      (143, 16, 57.567)
      (143, 41, 39.147)
      (143, 232, 41.692)
      (143, 277, 51.086)
      (143, 304, 75.839)
      (144, 41,  5.770)
      (144, 74, 35.898)
      (144, 132, 36.977)
      (144, 154, 77.120)
      (144, 162, 18.249)
      (144, 287, 96.737)
      (144, 397, 89.490)
      (145, 15, 26.642)
      (145, 19, 88.629)
      (145, 28, 21.753)
      (145, 32,  4.193)
      (145, 96, 28.524)
      (145, 131, 10.991)
      (145, 139, 33.664)
      (145, 171, 45.618)
      (145, 188, 48.629)
      (145, 294, 73.558)
      (145, 355, 33.269)
      (146, 74, 86.685)
      (146, 127, 53.446)
      (146, 156,  7.577)
      (146, 166, 82.317)
      (146, 315, 14.668)
      (147, 56, 81.089)
      (147, 132, 15.037)
      (147, 139, 71.525)
      (147, 178, 22.888)
      (147, 189, 24.153)
      (147, 219, 15.808)
      (147, 236,  4.922)
      (147, 259, 34.258)
      (147, 302, 59.642)
      (147, 310, 58.764)
      (147, 346, 25.183)
      (147, 354, 15.715)
      (147, 388, 15.600)
      (148, 51, 29.379)
      (148, 77, 82.197)
      (148, 130, 61.016)
      (148, 151, 47.339)
      (148, 174, 99.661)
      (148, 181, 33.828)
      (148, 183,  0.178)
      (148, 276, 26.623)
      (148, 314, 83.457)
      (149, 21, 72.323)
      (149, 29, 43.143)
      (149, 50, 59.180)
      (149, 63, 44.356)
      (149, 81, 23.400)
      (149, 172, 49.440)
      (149, 195, 79.288)
      (149, 248, 23.341)
      (149, 363, 19.753)
      (149, 364, 48.038)
      (149, 372, 59.642)
      (149, 403, 63.034)
      (150, 28, 39.027)
      (150, 55, 49.599)
      (150, 158, 41.022)
      (150, 168, 92.286)
      (150, 250, 47.883)
      (150, 276, 18.662)
      (150, 277, 65.249)
      (150, 363, 37.447)
      (151, 98, 36.920)
      (151, 102, 44.657)
      (151, 169, 36.164)
      (151, 217, 13.959)
      (151, 387, 58.260)
      (152,  6, 86.164)
      (152, 21, 95.929)
      (152, 36, 34.355)
      (152, 81, 93.397)
      (152, 97, 60.263)
      (152, 99, 67.370)
      (152, 107, 54.934)
      (152, 283, 11.466)
      (152, 337, 16.627)
      (152, 368, 36.429)
      (152, 390, 69.629)
      (152, 404, 64.547)
      (153, 33,  2.840)
      (153, 49, 25.547)
      (153, 88, 24.316)
      (153, 123, 25.776)
      (153, 130, 12.052)
      (153, 143, 17.041)
      (153, 148, 87.707)
      (153, 205,  8.803)
      (153, 220, 28.583)
      (153, 233, 16.481)
      (153, 285, 61.502)
      (153, 298, 40.029)
      (153, 357, 49.774)
      (153, 362, 31.946)
      (153, 382, 48.075)
      (153, 399, 78.262)
      (154, 49, 69.849)
      (154, 104, 52.500)
      (154, 113, 75.750)
      (154, 215, 41.420)
      (154, 224, 38.182)
      (154, 297, 94.524)
      (154, 302, 18.184)
      (154, 331,  7.138)
      (154, 333, 91.058)
      (154, 400, 87.076)
      (155, 19, 71.377)
      (155, 28, 75.490)
      (155, 177, 93.756)
      (155, 205, 91.103)
      (155, 215, 44.539)
      (155, 237, 95.183)
      (155, 249, 29.676)
      (155, 318, 59.289)
      (155, 398,  6.595)
      (156, 24, 14.905)
      (156, 66, 28.165)
      (156, 93, 37.306)
      (156, 177, 98.627)
      (156, 195, 86.046)
      (156, 201, 52.670)
      (156, 231, 60.729)
      (156, 313, 17.902)
      (156, 319, 88.322)
      (156, 328, 27.554)
      (156, 395, 24.826)
      (157, 10, 26.146)
      (157, 32, 71.274)
      (157, 49, 77.734)
      (157, 52, 16.410)
      (157, 61, 32.505)
      (157, 222, 49.214)
      (157, 276,  9.694)
      (157, 286, 79.521)
      (157, 304, 58.472)
      (157, 315, 78.342)
      (157, 321, 32.006)
      (157, 331, 57.819)
      (157, 334, 14.793)
      (157, 344, 69.966)
      (157, 356, 88.248)
      (158, 37,  1.684)
      (158, 50, 56.882)
      (158, 62, 60.883)
      (158, 66, 41.957)
      (158, 144, 30.686)
      (158, 160, 76.969)
      (158, 200, 31.591)
      (158, 231, 40.431)
      (158, 273, 93.626)
      (158, 275, 62.540)
      (158, 344, 37.290)
      (158, 392, 99.813)
      (159,  6, 97.423)
      (159, 88, 16.215)
      (159, 104,  2.011)
      (159, 105, 21.971)
      (159, 109, 21.911)
      (159, 182, 54.600)
      (159, 189, 72.121)
      (159, 381, 19.447)
      (160, 75, 27.681)
      (160, 92, 67.493)
      (160, 101, 16.306)
      (160, 131, 71.464)
      (160, 190, 88.239)
      (160, 228, 21.138)
      (160, 274, 18.852)
      (160, 312, 45.959)
      (160, 321, 41.413)
      (160, 328, 96.075)
      (160, 349, 20.972)
      (160, 366, 68.385)
      (161, 86, 81.252)
      (161, 125, 53.641)
      (161, 136, 93.581)
      (161, 145, 65.961)
      (161, 166, 42.528)
      (161, 198, 12.056)
      (161, 242, 29.602)
      (161, 282, 65.554)
      (161, 286, 50.716)
      (161, 342, 85.840)
      (162, 44, 24.288)
      (162, 55, 73.446)
      (162, 60, 27.118)
      (162, 77, 28.461)
      (162, 164, 86.404)
      (162, 172, 83.322)
      (162, 210, 74.045)
      (162, 215, 45.049)
      (162, 228, 74.354)
      (162, 247, 16.248)
      (162, 266, 73.974)
      (162, 271,  4.139)
      (162, 300, 50.684)
      (162, 329, 60.229)
      (162, 331, 78.375)
      (162, 334, 84.331)
      (162, 339, 65.751)
      (162, 365, 17.767)
      (163,  8,  1.080)
      (163, 29, 42.576)
      (163, 79, 71.280)
      (163, 90, 62.562)
      (163, 93, 37.383)
      (163, 151, 71.849)
      (163, 157, 55.480)
      (163, 159, 35.741)
      (163, 167, 93.992)
      (163, 175, 27.602)
      (163, 181, 38.212)
      (163, 226, 33.522)
      (163, 270, 83.962)
      (163, 307, 25.692)
      (163, 372,  9.949)
      (163, 401, 59.601)
      (164, 91, 14.453)
      (164, 126, 80.632)
      (164, 158, 44.589)
      (164, 179, 78.761)
      (164, 226,  2.287)
      (164, 232, 87.700)
      (164, 246, 72.068)
      (164, 249, 48.230)
      (164, 270, 84.415)
      (164, 291, 56.597)
      (164, 341, 12.284)
      (164, 356, 62.705)
      (164, 358, 78.856)
      (164, 399,  9.949)
      (165, 33, 58.430)
      (165, 34, 11.847)
      (165, 38, 51.009)
      (165, 67, 34.799)
      (165, 80, 57.795)
      (165, 133, 26.988)
      (165, 191,  5.193)
      (165, 258, 57.522)
      (165, 281, 11.881)
      (165, 338, 76.107)
      (165, 363, 16.036)
      (166, 72, 33.835)
      (166, 76, 32.061)
      (166, 83, 48.999)
      (166, 137, 39.059)
      (166, 173, 66.072)
      (166, 187, 39.062)
      (166, 222, 75.935)
      (166, 275, 59.901)
      (166, 291, 83.717)
      (166, 315, 12.231)
      (166, 341, 86.143)
      (166, 382, 10.988)
      (167, 26, 49.017)
      (167, 51, 56.854)
      (167, 60, 92.853)
      (167, 120, 13.075)
      (167, 168, 82.721)
      (167, 188, 49.332)
      (167, 292, 62.305)
      (167, 303, 12.969)
      (167, 306, 14.740)
      (167, 317, 54.831)
      (167, 348, 38.686)
      (167, 365,  5.815)
      (168, 93,  4.642)
      (168, 109, 30.186)
      (168, 180, 31.235)
      (168, 236, 43.800)
      (168, 253, 98.973)
      (168, 269, 77.605)
      (168, 299,  6.173)
      (169, 31, 58.598)
      (169, 106, 83.348)
      (169, 152, 88.918)
      (169, 154,  7.556)
      (169, 158, 70.962)
      (169, 256, 23.366)
      (169, 260, 25.894)
      (169, 307, 75.941)
      (169, 330, 21.455)
      (169, 346,  7.986)
      (169, 367, 99.928)
      (170, 103, 79.488)
      (170, 243, 53.082)
      (170, 244,  5.409)
      (170, 246, 38.345)
      (170, 284,  3.449)
      (170, 332, 50.029)
      (170, 333, 19.488)
      (170, 364, 82.611)
      (170, 387, 91.349)
      (170, 390,  9.863)
      (171, 12, 75.803)
      (171, 17, 79.082)
      (171, 74, 73.783)
      (171, 91, 52.623)
      (171, 97,  3.123)
      (171, 226, 10.331)
      (171, 285, 86.366)
      (171, 302, 48.939)
      (171, 303, 97.470)
      (172,  3, 12.174)
      (172, 34, 13.621)
      (172, 42, 98.991)
      (172, 75, 74.556)
      (172, 170, 79.910)
      (172, 256, 26.249)
      (172, 320, 76.738)
      (172, 356, 31.862)
      (172, 382, 28.615)
      (172, 391, 74.185)
      (173, 47, 55.537)
      (173, 53, 59.986)
      (173, 76, 62.552)
      (173, 122, 42.217)
      (173, 159, 77.650)
      (173, 160, 90.363)
      (173, 219, 29.528)
      (173, 222, 89.165)
      (173, 261, 29.482)
      (173, 279, 73.606)
      (173, 289, 37.650)
      (174, 38, 69.944)
      (174, 97, 62.842)
      (174, 122, 58.621)
      (174, 128, 92.490)
      (174, 163, 81.733)
      (174, 214, 68.618)
      (174, 234, 24.956)
      (174, 239, 27.901)
      (174, 291, 17.277)
      (174, 316, 85.007)
      (174, 363, 56.358)
      (175, 12, 58.607)
      (175, 26, 55.523)
      (175, 37, 82.549)
      (175, 83, 89.588)
      (175, 90, 54.489)
      (175, 316, 59.454)
      (175, 366,  6.191)
      (175, 367, 97.452)
      (175, 389, 81.830)
      (176, 11, 54.943)
      (176, 14, 76.625)
      (176, 39, 57.711)
      (176, 53, 63.345)
      (176, 68, 49.538)
      (176, 69, 68.637)
      (176, 127, 83.595)
      (176, 149,  3.485)
      (176, 168, 75.191)
      (176, 195, 23.469)
      (176, 220, 55.296)
      (176, 260, 18.235)
      (176, 262, 83.847)
      (176, 283, 82.042)
      (176, 310, 82.732)
      (176, 335, 95.723)
      (176, 399,  4.387)
      (177,  1, 92.956)
      (177, 28, 73.448)
      (177, 38, 28.990)
      (177, 52, 44.391)
      (177, 131, 65.209)
      (177, 156, 96.469)
      (177, 231, 86.835)
      (177, 372, 58.568)
      (177, 383, 57.486)
      (177, 403,  6.585)
      (178, 33, 59.040)
      (178, 61, 95.675)
      (178, 93, 83.929)
      (178, 212, 26.549)
      (178, 234, 11.285)
      (178, 273, 56.254)
      (178, 283, 79.696)
      (178, 286, 30.316)
      (178, 354, 10.143)
      (178, 359, 39.319)
      (178, 360, 32.280)
      (179, 32,  4.562)
      (179, 33, 91.465)
      (179, 105, 76.509)
      (179, 135, 36.499)
      (179, 138, 80.843)
      (179, 143, 76.624)
      (179, 182, 92.005)
      (179, 184, 17.810)
      (179, 314, 65.030)
      (179, 315, 36.063)
      (179, 321, 68.832)
      (179, 324, 41.679)
      (180, 35,  7.350)
      (180, 39, 77.750)
      (180, 42,  1.335)
      (180, 58, 71.450)
      (180, 155, 82.318)
      (180, 159,  8.620)
      (180, 222, 44.989)
      (180, 238, 30.176)
      (180, 328, 97.734)
      (180, 352, 18.232)
      (180, 357, 69.067)
      (180, 365, 65.055)
      (181, 41,  0.722)
      (181, 44, 44.796)
      (181, 98, 77.215)
      (181, 165, 56.279)
      (181, 197, 25.444)
      (181, 221, 14.389)
      (181, 303, 92.374)
      (181, 306, 42.470)
      (181, 354, 63.317)
      (181, 393,  5.055)
      (181, 398,  0.680)
      (182, 28, 22.393)
      (182, 63, 84.942)
      (182, 95,  8.972)
      (182, 152, 77.873)
      (182, 167, 42.690)
      (182, 183, 91.557)
      (182, 200, 91.592)
      (182, 265, 58.247)
      (182, 287, 99.015)
      (182, 325,  5.862)
      (182, 326, 94.587)
      (182, 331, 23.160)
      (182, 352, 46.971)
      (182, 377, 74.629)
      (182, 386, 53.015)
      (183, 13, 32.826)
      (183, 55, 85.351)
      (183, 180, 61.760)
      (183, 220, 35.041)
      (183, 227, 96.851)
      (183, 277, 86.948)
      (183, 312, 42.269)
      (183, 313, 26.270)
      (183, 350,  0.530)
      (183, 396, 19.901)
      (183, 400, 52.490)
      (184, 83, 79.738)
      (184, 102, 54.076)
      (184, 139, 83.200)
      (184, 174, 21.937)
      (184, 176, 29.953)
      (184, 215, 38.584)
      (185,  0, 29.546)
      (185,  5, 84.098)
      (185, 47, 22.258)
      (185, 55, 27.400)
      (185, 313, 62.096)
      (185, 367, 57.616)
      (186, 49, 90.435)
      (186, 54,  4.110)
      (186, 116, 36.835)
      (186, 179, 24.800)
      (186, 235, 94.258)
      (186, 241, 57.294)
      (186, 246,  3.378)
      (186, 250, 81.828)
      (186, 284,  5.238)
      (186, 362, 33.882)
      (186, 365, 57.439)
      (186, 369, 85.979)
      (186, 382, 58.053)
      (186, 396,  5.948)
      (187, 23, 44.539)
      (187, 67, 79.496)
      (187, 83, 27.457)
      (187, 164, 47.824)
      (187, 179, 14.584)
      (187, 214, 53.523)
      (187, 239, 49.842)
      (187, 279, 54.590)
      (187, 305,  4.359)
      (187, 377, 91.043)
      (187, 400,  6.599)
      (188, 29, 23.824)
      (188, 94, 28.216)
      (188, 173, 65.880)
      (188, 176, 59.676)
      (188, 328, 80.988)
      (189, 48, 81.993)
      (189, 80, 88.735)
      (189, 90, 11.377)
      (189, 96, 53.141)
      (189, 100, 43.673)
      (189, 121, 94.951)
      (189, 171, 35.260)
      (189, 193, 65.111)
      (189, 275, 56.545)
      (189, 305, 47.451)
      (189, 308, 66.777)
      (189, 337, 58.149)
      (189, 367, 59.143)
      (189, 385, 76.516)
      (190, 93, 29.452)
      (190, 94, 46.221)
      (190, 138, 73.211)
      (190, 282, 43.000)
      (190, 295, 54.354)
      (190, 335, 93.809)
      (191, 67, 12.433)
      (191, 87, 34.536)
      (191, 129,  1.515)
      (191, 162, 83.738)
      (191, 268, 75.479)
      (191, 293, 93.986)
      (192, 13, 36.892)
      (192, 92, 79.533)
      (192, 144,  6.520)
      (192, 240, 94.413)
      (192, 246, 43.926)
      (192, 400, 87.045)
      (193, 16, 65.301)
      (193, 43, 25.169)
      (193, 82, 97.335)
      (193, 120, 72.382)
      (193, 140, 26.179)
      (193, 182, 69.945)
      (193, 345, 49.709)
      (193, 360, 73.925)
      (194, 65, 96.212)
      (194, 116, 78.893)
      (194, 119, 97.820)
      (194, 130, 28.522)
      (194, 137, 51.963)
      (194, 140, 58.467)
      (194, 167, 82.889)
      (194, 294,  4.541)
      (194, 341, 69.425)
      (194, 342, 94.755)
      (194, 347, 61.741)
      (195, 25,  2.139)
      (195, 77, 11.965)
      (195, 141, 79.871)
      (195, 155, 52.896)
      (195, 234, 85.529)
      (195, 244, 30.467)
      (195, 252,  4.478)
      (195, 275,  6.459)
      (195, 318, 37.133)
      (195, 340, 58.208)
      (196, 54, 29.947)
      (196, 71, 43.341)
      (196, 149, 75.379)
      (196, 172, 44.571)
      (196, 234,  2.726)
      (196, 362, 96.792)
      (196, 365, 43.095)
      (197, 21, 32.211)
      (197, 29, 21.965)
      (197, 34, 63.443)
      (197, 56, 59.763)
      (197, 79, 61.201)
      (197, 127, 94.046)
      (197, 133, 37.910)
      (197, 153, 20.727)
      (197, 161, 69.969)
      (197, 165, 76.543)
      (197, 188, 89.397)
      (197, 237, 83.062)
      (197, 268, 35.833)
      (197, 280, 46.857)
      (197, 285,  1.272)
      (197, 290, 31.691)
      (197, 350, 18.977)
      (197, 354, 91.623)
      (197, 375, 16.120)
      (197, 388, 32.580)
      (198,  3, 23.397)
      (198, 51, 48.239)
      (198, 79, 81.424)
      (198, 135, 34.323)
      (198, 204,  2.560)
      (198, 289, 92.077)
      (198, 305, 65.136)
      (198, 314, 46.831)
      (199, 54, 52.469)
      (199, 118, 93.236)
      (199, 138, 67.371)
      (199, 140,  6.517)
      (199, 160, 83.128)
      (199, 206, 11.171)
      (199, 238, 30.008)
      (199, 297, 50.715)
      (199, 385, 33.375)
      (199, 394, 31.111)
      (200, 41, 77.894)
      (200, 79, 39.414)
      (200, 104, 47.490)
      (200, 124,  4.160)
      (200, 138, 54.367)
      (200, 164, 83.551)
      (200, 167, 37.034)
      (200, 185, 70.242)
      (200, 196, 92.153)
      (200, 348, 52.280)
      (200, 378, 73.453)
      (201, 40, 51.704)
      (201, 52, 34.806)
      (201, 75, 66.985)
      (201, 124, 57.845)
      (201, 161, 78.586)
      (201, 245, 65.419)
      (201, 247, 68.571)
      (201, 252, 12.947)
      (201, 262, 39.707)
      (201, 294, 57.804)
      (201, 308, 93.424)
      (201, 348, 91.050)
      (201, 397, 14.596)
      (202, 68, 51.729)
      (202, 98, 78.504)
      (202, 140, 45.933)
      (202, 147, 21.582)
      (202, 191, 36.003)
      (202, 207, 17.079)
      (202, 208,  6.351)
      (202, 211, 52.040)
      (202, 241,  1.397)
      (202, 245, 50.752)
      (202, 348, 10.788)
      (202, 388, 11.867)
      (203, 17, 14.691)
      (203, 123,  1.889)
      (203, 151, 73.065)
      (203, 275, 96.526)
      (203, 304, 72.739)
      (203, 320, 38.781)
      (203, 333, 18.596)
      (203, 381, 72.261)
      (204,  7, 15.202)
      (204, 17, 74.824)
      (204, 55, 35.774)
      (204, 73, 62.724)
      (204, 95, 21.674)
      (204, 96, 90.791)
      (204, 160, 28.525)
      (204, 169,  0.112)
      (204, 172, 86.369)
      (204, 220, 29.963)
      (204, 242, 26.312)
      (204, 278, 97.424)
      (204, 304,  0.455)
      (204, 335, 89.796)
      (204, 340, 14.568)
      (205,  6, 67.957)
      (205, 37, 97.438)
      (205, 68, 46.444)
      (205, 82, 29.357)
      (205, 126, 73.992)
      (205, 158, 90.773)
      (205, 173, 88.828)
